GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3
 "49000","Utah",7,SQINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",4375.1,4445.9,4520.5,4595.9,4622.2,4691.4,4771.1,4835.1,4958.3,5031.8,5062.7,5131.6,5242.7,5278.4,5311.8,5333.6,5419.1,5395.2,5428.7,5464.2,5524.6,5604.6,5687.7,5787.5,5940.1,6094.2,6207.3,6271.6,6420.5,6536.1,6716.0,6882.2,7085.2,7187.9,7325.7,7527.6,7683.0,7846.7,7827.7,7959.8,7974.2,8049.1,8073.9,7990.5,7825.8,7820.4,7738.0,7689.1,7824.2,7796.9,7867.8,7963.4,7375.3,7429.4,7532.4,7518.3,7718.1,7798.0,7799.1,8100.5,9119.7,9301.0,9386.3,9400.8,9744.9,9723.0,9764.3,9946.3,10079.3,10204.7,10270.5,10397.3,10565.6,10675.3,10852.4,11092.2,11325.4,11445.1,11751.6,11883.6,12323.5,12400.5,12554.1
 "49000","Utah",7,SQINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",2172.6,2210.2,2250.7,2295.7,2320.9,2362.3,2404.7,2438.4,2494.4,2527.5,2537.1,2567.2,2618.2,2631.6,2645.5,2652.2,2706.5,2686.1,2698.1,2708.8,2720.7,2750.5,2784.8,2828.8,2893.6,2964.2,3014.1,3041.7,3118.4,3171.6,3256.8,3337.8,3459.6,3522.6,3601.1,3714.2,3827.0,3926.3,3921.6,3982.7,3991.0,4027.1,4036.8,3998.3,3938.0,3942.9,3918.5,3914.1,3990.3,3979.8,4012.8,4041.8,3250.6,3256.0,3285.2,3290.7,3365.7,3414.5,3427.9,3552.0,4577.8,4668.2,4712.3,4715.7,4914.1,4907.1,4929.5,5023.4,5123.3,5189.3,5228.0,5293.2,5416.1,5469.5,5557.5,5679.1,5826.4,5888.6,6041.8,6108.2,6368.4,6410.6,6490.1
 "49000","Utah",7,SQINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",2202.5,2235.6,2269.8,2300.2,2301.3,2329.1,2366.3,2396.7,2463.9,2504.3,2525.6,2564.4,2624.5,2646.7,2666.4,2681.4,2712.6,2709.1,2730.7,2755.5,2803.9,2854.1,2902.9,2958.7,3046.5,3129.9,3193.2,3229.9,3302.2,3364.4,3459.3,3544.5,3625.6,3665.3,3724.7,3813.4,3856.0,3920.4,3906.0,3977.1,3983.2,4022.0,4037.1,3992.2,3887.8,3877.5,3819.5,3775.0,3833.9,3817.1,3855.1,3921.6,4124.7,4173.4,4247.3,4227.6,4352.4,4383.5,4371.1,4548.6,4541.9,4632.7,4673.9,4685.1,4830.8,4815.9,4834.8,4922.9,4956.0,5015.4,5042.4,5104.2,5149.5,5205.7,5294.8,5413.1,5499.1,5556.4,5709.8,5775.4,5955.1,5989.9,6064.0
 "49000","Utah",7,SQINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",-4.4,-5.0,-3.1,-2.8,-1.1,-2.3,-3.3,1.4,3.2,2.8,7.9,5.7,2.2,1.9,-0.9,-4.0,-7.7,-2.1,-1.3,1.4,-1.6,-0.2,2.6,3.1,1.2,(L),1.6,3.9,17.1,20.1,14.4,8.3,25.1,21.5,17.3,13.2,19.0,11.4,15.0,17.1,40.4,32.6,31.8,28.9,10.2,5.2,5.6,7.0,0.2,4.9,2.3,-3.6,1.8,-1.0,-2.6,-3.7,16.1,16.7,18.0,13.6,26.2,24.6,24.1,34.0,28.4,32.6,36.9,35.5,18.0,12.4,7.2,0.3,-25.1,-28.9,-29.5,-40.0,-37.1,-33.7,-39.4,-40.7,-50.6,-50.8,-52.4
 "49000","Utah",7,SQINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",33177.1,33817.0,34467.1,35217.5,35462.3,36114.6,36756.7,37447.4,37976.1,38615.9,38870.8,39347.3,39895.7,40151.3,40470.9,40662.7,41083.7,40922.0,41195.5,41510.0,41653.9,42161.8,42741.3,43475.3,44340.4,45518.4,46332.2,46807.1,47743.5,48573.9,49993.9,51324.7,53679.9,54727.0,55821.4,57361.0,58307.0,59557.2,59517.5,60463.1,60406.0,60944.5,60899.9,59996.7,58068.5,57894.3,57567.1,57743.5,57980.4,58452.9,59431.4,60454.8,62469.4,63230.3,64251.9,64425.5,67310.8,68148.5,68268.5,70778.8,70006.7,71175.6,71689.5,71618.5,74212.8,74422.8,75064.5,76560.8,78523.5,79601.1,80635.3,81696.9,83017.0,83665.9,85023.6,86610.7,87275.9,88029.7,89945.2,90970.9,93625.8,94255.8,95442.8
 "49000","Utah",7,SQINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",9581.6,9850.3,9952.7,9830.6,9754.2,9782.0,9838.7,10026.1,10470.7,10755.5,10997.2,11210.2,11111.2,11142.1,11094.5,11003.1,11247.6,11301.7,11197.3,11332.5,11678.2,11547.2,11590.3,11661.0,11656.8,11777.5,11892.2,12745.6,13115.7,13784.2,13888.9,14683.3,14908.5,15206.1,15300.8,15503.9,16182.9,17275.2,17708.3,18055.7,18775.8,18775.7,19080.7,18532.5,17427.4,16954.9,16379.6,15912.3,16128.1,16293.0,16495.4,17082.0,17983.2,18355.7,18534.3,19119.2,19816.2,20299.1,19718.3,22128.1,20179.5,20638.2,21259.4,21521.9,22066.6,22893.8,23538.0,23996.5,24540.3,25841.6,26546.5,26419.0,26585.9,26895.4,27092.4,27388.7,28107.5,28061.9,28134.6,29121.2,29456.6,29804.1,30161.7
 "49000","Utah",7,SQINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",4778.3,4822.0,4856.8,4932.0,5044.6,5077.7,5152.3,5201.1,5302.7,5461.2,5588.4,5644.5,5857.8,6032.6,5919.9,6314.6,6464.9,6581.5,6638.1,6720.3,6893.4,7012.8,7103.1,7092.1,7314.7,7396.9,7443.3,7601.1,7879.1,8112.4,8195.5,8252.4,8574.5,8726.6,8924.6,9017.2,9492.1,9483.1,9620.3,9811.7,9984.5,13057.6,11054.7,10760.0,11646.8,12581.0,12626.1,12784.3,13651.4,13637.0,13864.4,13913.5,14098.4,14243.4,14173.5,14364.4,14028.0,14082.2,14099.0,14233.8,14417.2,14553.1,14695.4,14696.5,14654.0,14998.1,15222.6,15289.4,15625.6,15856.9,16069.8,16149.3,16679.7,16832.1,16795.6,17041.0,17180.0,17247.0,17510.9,17630.3,18116.6,18240.6,18357.0
 "49000","Utah",7,SQINC4,50,"..."," Wages and salaries","Millions of dollars",28026.1,28531.6,29063.4,29636.8,29818.1,30332.4,30914.1,31464.9,32431.0,32912.0,33099.3,33457.0,34070.3,34196.6,34346.9,34452.4,34865.9,34680.2,34846.5,34972.8,34982.1,35400.4,35863.2,36485.1,36919.4,37916.8,38624.3,38976.2,39492.1,40192.1,41354.3,42442.7,43636.5,44384.5,45382.8,46875.0,48048.3,49296.8,49266.9,50188.3,50256.5,50761.2,50936.0,50414.5,49035.4,49084.0,48695.9,48638.6,48831.3,49084.7,49853.0,50648.3,51251.5,51689.0,52443.9,52402.7,54104.3,54698.6,54720.7,56816.3,56633.6,57374.9,57656.7,57732.4,59903.7,59958.3,60463.2,61938.9,63250.4,64320.5,65007.7,65940.4,66921.2,67570.1,68627.3,70033.7,70818.3,71366.0,73165.6,73932.6,76320.6,76816.7,77867.4
 "49000","Utah",7,SQINC4,60,"..."," Supplements to wages and salaries","Millions of dollars",6024.6,6164.0,6271.7,6421.7,6467.2,6638.7,6729.7,6861.1,6974.6,7102.9,7186.6,7300.4,7518.1,7608.0,7739.8,7812.6,7934.2,7871.8,7951.9,8071.1,8216.0,8366.7,8517.2,8683.2,8987.6,9226.1,9401.3,9555.0,9744.1,9936.7,10255.8,10585.9,10896.9,11210.9,11461.0,11708.4,11759.2,12032.8,12076.6,12310.9,12373.3,12512.0,12562.0,12442.9,12346.6,12237.8,12062.5,11908.7,12059.7,12010.4,12165.8,12476.5,12961.8,13199.1,13305.7,13250.8,13175.8,13177.6,13225.1,13725.8,14141.1,14585.3,14870.2,14768.4,14915.0,14809.0,14750.4,14902.5,15099.9,15317.4,15534.6,15847.6,16305.8,16570.9,16906.0,17234.2,17363.1,17498.7,17859.6,18045.1,18467.4,18617.7,18838.1
 "49000","Utah",7,SQINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",3822.1,3928.4,4002.0,4121.5,4165.9,4309.6,4363.4,4464.4,4510.8,4598.6,4661.0,4736.0,4893.6,4961.3,5073.4,5131.2,5221.6,5162.7,5221.3,5315.6,5412.2,5512.6,5614.2,5724.5,5941.1,6096.2,6208.1,6325.2,6441.9,6572.3,6796.6,7041.4,7271.3,7545.6,7736.4,7895.0,7903.2,8112.4,8170.6,8333.8,8390.1,8490.0,8524.9,8450.6,8458.8,8360.4,8243.0,8133.6,8225.8,8193.3,8310.7,8554.9,8837.1,9025.7,9058.4,9023.1,8823.4,8794.1,8853.9,9177.3,9599.2,9952.6,10196.3,10083.3,10084.2,9993.1,9915.7,9979.6,10143.8,10302.0,10492.1,10743.4,11156.3,11365.2,11611.2,11821.1,11864.0,11942.3,12149.8,12269.7,12512.3,12627.8,12774.1
 "49000","Utah",7,SQINC4,62,"...","  Employer contributions for government social insurance","Millions of dollars",2202.5,2235.6,2269.8,2300.2,2301.3,2329.1,2366.3,2396.7,2463.9,2504.3,2525.6,2564.4,2624.5,2646.7,2666.4,2681.4,2712.6,2709.1,2730.7,2755.5,2803.9,2854.1,2902.9,2958.7,3046.5,3129.9,3193.2,3229.9,3302.2,3364.4,3459.3,3544.5,3625.6,3665.3,3724.7,3813.4,3856.0,3920.4,3906.0,3977.1,3983.2,4022.0,4037.1,3992.2,3887.8,3877.5,3819.5,3775.0,3833.9,3817.1,3855.1,3921.6,4124.7,4173.4,4247.3,4227.6,4352.4,4383.5,4371.1,4548.6,4541.9,4632.7,4673.9,4685.1,4830.8,4815.9,4834.8,4922.9,4956.0,5015.4,5042.4,5104.2,5149.5,5205.7,5294.8,5413.1,5499.1,5556.4,5709.8,5775.4,5955.1,5989.9,6064.0
 "49000","Utah",7,SQINC4,70,"..."," Proprietors' income 9/","Millions of dollars",3506.0,3572.3,3655.6,3757.7,3800.4,3837.1,3887.2,3955.1,3525.5,3630.0,3639.8,3715.8,3547.8,3623.1,3697.0,3735.4,3710.4,3767.3,3827.0,3928.9,3982.0,3999.4,4046.0,4091.4,4372.3,4469.7,4512.3,4543.6,4910.9,4961.0,5085.4,5170.1,6206.7,6297.9,6285.9,6292.0,6163.6,6063.0,5986.6,5906.6,5710.1,5687.9,5444.2,5101.0,4502.1,4387.6,4541.1,4878.3,4913.3,5149.9,5278.1,5296.9,5629.6,5772.6,6037.4,6294.2,7732.5,8053.6,8103.8,8323.7,8325.6,8491.7,8524.8,8484.5,9110.6,9345.9,9578.3,9630.3,10234.5,10155.5,10356.4,10306.0,10380.6,10229.0,10372.3,10475.0,10457.1,10643.7,10711.0,10917.5,11211.7,11272.7,11343.7
 "49000","Utah",7,SQINC4,71,"...","  Farm proprietors' income","Millions of dollars",127.3,120.3,121.7,140.2,171.5,131.9,117.6,109.2,76.4,89.4,87.0,92.9,187.9,182.7,180.0,216.7,36.7,33.6,67.5,99.7,79.8,96.2,96.2,68.8,182.9,161.1,148.1,172.1,121.0,124.5,108.6,77.5,-1.4,9.3,-8.7,-40.7,30.3,-7.9,-12.1,-21.1,54.1,27.1,-9.4,-38.1,-109.3,-103.7,-90.8,-58.7,-4.9,31.8,62.4,76.4,221.6,185.1,188.9,164.8,170.4,120.9,118.9,112.3,282.7,339.6,337.2,278.8,319.7,404.1,412.1,457.9,430.8,449.6,463.2,314.7,186.2,159.2,107.8,49.8,135.4,152.6,98.7,92.5,148.9,140.8,91.3
 "49000","Utah",7,SQINC4,72,"...","  Nonfarm proprietors' income","Millions of dollars",3378.7,3452.0,3533.9,3617.5,3628.8,3705.3,3769.6,3845.9,3449.1,3540.6,3552.8,3622.9,3359.9,3440.4,3517.0,3518.6,3673.6,3733.7,3759.5,3829.3,3902.2,3903.2,3949.9,4022.6,4189.4,4308.7,4364.2,4371.4,4789.9,4836.5,4976.9,5092.6,6208.1,6288.6,6294.6,6332.7,6133.3,6070.9,5998.7,5927.7,5656.0,5660.7,5453.5,5139.0,4611.4,4491.3,4632.0,4937.0,4918.3,5118.0,5215.7,5220.5,5408.0,5587.5,5848.5,6129.4,7562.1,7932.7,7984.9,8211.4,8042.8,8152.2,8187.6,8205.7,8790.8,8941.8,9166.2,9172.4,9803.7,9705.9,9893.1,9991.3,10194.5,10069.8,10264.5,10425.2,10321.8,10491.1,10612.3,10825.1,11062.8,11131.8,11252.4
 "50000","Vermont",1,SQINC4,10,"...","Personal income (millions of dollars, seasonally adjusted)","Millions of dollars",14948.9,15193.6,15443.9,15628.3,15897.9,16136.4,16441.0,16735.0,17203.8,17607.9,17678.4,18019.3,18548.8,18726.6,18674.1,18822.0,18915.9,18981.6,19065.9,19330.4,19417.2,19594.3,19817.0,20423.2,20387.2,20988.7,21178.7,21304.3,21179.2,21274.5,21464.8,21950.7,22577.0,22795.4,23075.5,23316.0,23824.8,24146.7,24320.0,24476.5,25161.1,25745.8,25361.5,25207.1,24801.1,24985.4,25022.2,25152.7,25193.5,25733.7,26031.8,26189.6,26881.9,27229.6,27445.4,27844.3,27939.6,28335.9,28100.0,28839.9,28379.2,28731.2,28747.9,28909.6,29168.2,29608.8,30049.5,30404.2,30406.1,30788.8,31056.0,31211.0,31372.3,31464.5,31673.6,31776.6,32321.8,32451.0,32679.6,32829.0,33192.7,33437.1,33766.9
 "50000","Vermont",1,SQINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",14809.8,15062.8,15320.9,15490.7,15722.5,15992.5,16309.5,16613.9,17074.2,17456.1,17528.5,17863.1,18412.9,18587.8,18534.6,18656.2,18815.0,18883.4,18953.4,19200.8,19278.6,19448.6,19669.1,20287.3,20196.3,20805.8,20993.9,21105.5,20984.3,21074.6,21267.9,21765.5,22457.7,22669.4,22957.0,23211.1,23602.1,23932.7,24102.7,24269.7,24916.8,25512.7,25155.0,25006.0,24695.8,24872.6,24905.1,25013.4,25045.6,25550.6,25829.9,25974.6,26623.5,26971.7,27183.1,27589.7,27661.2,28088.3,27866.0,28606.2,28112.4,28428.8,28451.5,28623.3,28860.2,29261.9,29691.5,30025.4,30195.0,30564.7,30830.2,31033.6,31169.4,31259.8,31485.1,31605.9,32136.4,32257.1,32501.0,32652.4,33066.4,33311.7,33665.0
 "50000","Vermont",1,SQINC4,12,"..."," Farm income 2/","Millions of dollars",139.1,130.8,123.0,137.6,175.4,143.9,131.4,121.1,129.6,151.9,150.0,156.2,135.8,138.8,139.6,165.8,100.9,98.2,112.5,129.6,138.6,145.8,147.9,135.8,190.9,182.9,184.9,198.8,194.9,199.9,196.9,185.2,119.3,126.1,118.4,104.9,222.7,213.9,217.3,206.8,244.3,233.1,206.4,201.2,105.3,112.8,117.1,139.3,147.9,183.0,201.9,215.0,258.4,257.9,262.3,254.5,278.4,247.6,234.0,233.7,266.8,302.4,296.4,286.3,308.1,346.9,358.0,378.7,211.1,224.1,225.8,177.4,202.9,204.7,188.5,170.8,185.4,193.9,178.6,176.5,126.3,125.4,101.9
 "50000","Vermont",1,SQINC4,20,"...","Population (midperiod, persons) 3/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),625667,625795,625977,626160,626128,626145,626198,626110,625887,625670,625769,625990,625934,625940,626052,626065,625863,625699,625620,625435,624979,624581,624400,624223,623810,623456,623446,623611,623589,623589,623770,623936,623887,623882,624042
 "50000","Vermont",1,SQINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40267,41122,41586,41826,42934,43488,43829,44472,44640,45289,44905,46071,45339,45901,45919,46177,46605,47321,48031,48613,48651,49295,49737,50000,50291,50468,50804,50956,51832,52039,52390,52616,53203,53595,54110
 "50000","Vermont",1,SQINC4,35,"..."," Earnings by place of work","Millions of dollars",10578.9,10728.9,10937.7,11093.1,11341.4,11558.8,11818.6,12039.5,12394.5,12717.1,12671.9,12954.5,13377.5,13496.1,13540.9,13612.0,13836.3,13879.9,13980.9,14188.1,14123.7,14303.0,14441.1,15009.3,14823.1,15385.4,15570.6,15489.7,15650.4,15654.3,15844.0,16017.2,16325.4,16176.4,16262.3,16347.1,16664.1,16824.7,16900.2,16937.7,17452.2,17304.2,17307.7,17382.9,16907.8,16978.0,17187.7,17459.9,17373.6,17828.7,18078.2,17990.9,18289.6,18510.5,18691.8,18929.7,18966.8,19223.1,19059.0,19194.9,19491.5,19642.9,19454.4,19533.3,19591.7,19675.1,19886.9,20252.3,20087.0,20259.7,20441.0,20581.6,20721.3,20734.9,20903.4,20986.9,21447.2,21512.2,21700.7,21743.1,22019.8,22180.1,22359.8
 "50000","Vermont",1,SQINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",1239.5,1255.4,1279.1,1290.6,1306.3,1330.8,1358.8,1377.3,1406.7,1437.5,1430.4,1464.1,1516.5,1527.4,1523.6,1523.0,1546.0,1543.1,1550.3,1570.3,1580.9,1604.2,1617.1,1679.5,1657.4,1718.5,1735.8,1724.4,1782.5,1782.6,1801.3,1813.9,1881.2,1864.6,1884.4,1906.3,1959.1,1987.0,2004.0,2014.3,2059.1,2039.5,2049.8,2069.1,2015.4,2026.6,2037.7,2048.8,2043.5,2069.4,2086.9,2061.6,1906.7,1921.3,1936.9,1958.5,1984.8,2019.4,2002.6,2013.1,2313.6,2332.9,2315.4,2342.8,2389.0,2403.1,2434.3,2489.1,2488.5,2514.6,2537.0,2555.8,2568.7,2572.8,2598.0,2611.5,2678.7,2688.5,2716.4,2720.5,2779.8,2796.6,2819.1
 "50000","Vermont",1,SQINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",644.7,653.4,666.2,673.0,683.5,697.3,712.5,721.5,734.3,750.6,746.3,764.9,794.4,802.7,802.5,803.3,819.7,819.5,824.4,836.7,840.5,852.8,861.2,896.8,884.6,918.9,930.0,925.1,960.1,960.8,970.5,976.4,1019.6,1010.3,1021.9,1034.5,1070.2,1086.6,1093.9,1094.8,1118.4,1103.4,1105.3,1113.7,1088.2,1091.6,1097.4,1101.6,1092.7,1104.6,1114.1,1100.3,900.5,907.9,913.2,922.7,922.4,934.8,924.0,923.6,1208.2,1218.4,1211.5,1226.6,1258.6,1267.8,1282.9,1308.7,1312.3,1321.1,1331.2,1340.8,1358.6,1360.7,1374.4,1381.3,1425.8,1430.9,1445.4,1447.5,1486.0,1495.5,1507.4
 "50000","Vermont",1,SQINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",594.8,602.0,612.9,617.6,622.8,633.4,646.3,655.8,672.3,686.9,684.2,699.2,722.1,724.7,721.1,719.7,726.4,723.6,725.8,733.7,740.4,751.4,756.0,782.7,772.8,799.6,805.8,799.3,822.4,821.8,830.8,837.6,861.6,854.3,862.4,871.8,888.9,900.4,910.1,919.5,940.8,936.1,944.6,955.3,927.2,935.0,940.3,947.2,950.8,964.9,972.8,961.3,1006.3,1013.4,1023.7,1035.8,1062.4,1084.7,1078.7,1089.5,1105.4,1114.5,1104.0,1116.2,1130.3,1135.3,1151.4,1180.4,1176.2,1193.5,1205.8,1215.0,1210.1,1212.1,1223.5,1230.3,1252.8,1257.6,1271.1,1273.0,1293.9,1301.1,1311.7
 "50000","Vermont",1,SQINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",161.0,171.2,178.0,187.0,193.4,192.2,194.5,202.1,228.4,212.8,229.7,236.2,249.3,236.0,230.1,231.7,231.5,241.4,235.7,230.7,246.4,251.2,256.9,249.8,233.9,226.6,242.5,246.9,233.7,249.1,255.9,260.1,261.1,271.4,276.4,316.5,294.1,298.3,283.9,288.9,289.6,286.9,283.4,282.1,321.0,331.0,338.4,335.9,317.6,339.1,331.6,332.4,305.9,311.2,310.8,293.2,304.9,297.4,308.9,338.8,327.5,333.3,341.9,348.0,360.1,374.9,366.3,384.4,355.1,374.1,371.0,388.3,339.5,349.4,350.0,343.1,344.4,345.4,372.8,363.0,381.9,364.1,370.5
 "50000","Vermont",1,SQINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",9500.4,9644.7,9836.5,9989.6,10228.6,10420.2,10654.3,10864.3,11216.2,11492.4,11471.2,11726.6,12110.3,12204.6,12247.4,12320.7,12521.8,12578.3,12666.3,12848.5,12789.2,12950.1,13080.9,13579.6,13399.6,13893.5,14077.3,14012.1,14101.6,14120.8,14298.6,14463.3,14705.3,14583.2,14654.3,14757.3,14999.1,15136.1,15180.1,15212.3,15682.7,15551.6,15541.3,15595.9,15213.3,15282.4,15488.3,15747.0,15647.7,16098.4,16322.9,16261.7,16688.8,16900.4,17065.7,17264.4,17286.9,17501.1,17365.3,17520.6,17505.3,17643.3,17480.9,17538.5,17562.8,17646.9,17818.9,18147.5,17953.7,18119.2,18274.9,18414.1,18492.0,18511.5,18655.4,18718.4,19113.0,19169.1,19357.1,19385.6,19621.9,19747.5,19911.2
 "50000","Vermont",1,SQINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",3362.4,3444.7,3489.2,3479.0,3451.8,3479.0,3503.7,3552.6,3636.4,3688.9,3739.5,3789.5,3834.0,3841.7,3800.5,3721.8,3588.0,3572.0,3526.4,3570.0,3665.2,3670.1,3731.7,3827.5,3919.2,3989.0,3962.4,4115.2,3770.3,3767.5,3752.4,3992.9,4235.7,4468.9,4588.8,4651.7,4700.6,4903.2,4944.0,4971.0,5144.8,5108.7,5182.0,5026.4,4700.2,4568.2,4421.2,4307.1,4250.9,4292.8,4345.1,4539.0,4801.3,4929.6,4999.0,5164.0,5228.8,5299.1,5204.4,5710.4,5189.5,5287.6,5425.2,5512.5,5711.5,5936.8,6077.7,6149.1,6224.0,6315.5,6382.0,6381.3,6421.6,6481.2,6527.3,6582.8,6671.4,6728.9,6741.7,6865.0,6913.3,6980.7,7046.6
 "50000","Vermont",1,SQINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",2086.1,2104.3,2118.2,2159.7,2217.6,2237.2,2283.0,2318.1,2351.2,2426.6,2467.7,2503.3,2604.4,2680.3,2626.2,2779.6,2806.1,2831.3,2873.2,2912.0,2962.8,2974.2,3004.4,3016.1,3068.4,3106.2,3139.0,3177.0,3307.3,3386.3,3413.7,3494.5,3636.0,3743.3,3832.4,3907.0,4125.2,4107.4,4196.0,4293.3,4333.6,5085.6,4638.2,4584.7,4887.6,5134.8,5112.7,5098.6,5295.0,5342.5,5363.8,5388.9,5391.9,5399.6,5380.7,5415.9,5423.9,5535.7,5530.3,5608.9,5684.3,5800.3,5841.8,5858.6,5893.9,6025.1,6152.9,6107.5,6228.4,6354.1,6399.1,6415.5,6458.7,6471.8,6490.9,6475.5,6537.4,6553.1,6580.9,6578.4,6657.5,6708.8,6809.1
 "50000","Vermont",1,SQINC4,50,"..."," Wages and salaries","Millions of dollars",7574.4,7682.1,7834.3,7911.4,7994.8,8153.9,8346.4,8494.1,8724.2,8928.1,8873.1,9046.4,9322.2,9367.3,9340.0,9356.6,9490.4,9514.6,9564.2,9674.1,9634.5,9756.1,9843.7,10265.3,10039.0,10451.0,10572.0,10470.9,10670.9,10642.6,10750.0,10833.4,11245.9,11127.1,11220.4,11305.8,11529.5,11645.8,11712.2,11782.4,12094.8,11994.3,12053.2,12140.1,11699.2,11746.5,11830.1,11946.5,11766.7,12026.7,12205.3,12085.8,12281.7,12332.0,12387.0,12463.9,12645.8,12854.6,12764.4,12900.2,13159.8,13246.8,13126.4,13262.4,13462.6,13513.7,13654.1,13936.0,13934.9,14042.7,14165.1,14279.2,14350.1,14365.7,14496.3,14538.6,14776.7,14776.7,14909.2,14921.4,15167.1,15262.6,15404.2
 "50000","Vermont",1,SQINC4,60,"..."," Supplements to wages and salaries","Millions of dollars",1664.3,1695.3,1739.5,1768.2,1801.6,1851.5,1910.4,1947.3,1986.6,2044.9,2035.2,2089.8,2162.1,2192.5,2217.4,2250.6,2314.8,2339.9,2381.1,2452.1,2483.1,2530.5,2555.4,2669.1,2648.3,2753.3,2800.7,2803.7,2929.5,2918.1,2917.4,2905.1,2895.4,2838.6,2850.8,2865.9,2930.7,3004.7,3065.8,3089.6,3189.1,3169.4,3168.4,3162.4,3076.2,3034.2,3021.5,3018.8,3018.3,3052.9,3125.1,3148.4,3323.8,3402.5,3410.6,3449.5,3399.4,3419.0,3400.0,3430.0,3561.4,3615.9,3582.2,3541.7,3458.0,3416.8,3429.8,3517.2,3589.4,3677.6,3730.9,3807.6,3850.6,3861.7,3912.9,3922.3,4004.5,4017.6,4055.0,4054.9,4104.6,4135.9,4164.9
 "50000","Vermont",1,SQINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",1069.4,1093.3,1126.6,1150.6,1178.8,1218.1,1264.1,1291.5,1314.2,1358.0,1351.0,1390.6,1440.0,1467.7,1496.3,1530.9,1588.4,1616.3,1655.3,1718.4,1742.7,1779.2,1799.4,1886.4,1875.5,1953.8,1994.8,2004.4,2107.2,2096.3,2086.6,2067.5,2033.9,1984.3,1988.4,1994.1,2041.7,2104.3,2155.7,2170.1,2248.4,2233.3,2223.8,2207.1,2149.0,2099.2,2081.1,2071.7,2067.4,2088.0,2152.3,2187.1,2317.6,2389.2,2386.9,2413.7,2337.0,2334.4,2321.3,2340.5,2456.0,2501.4,2478.2,2425.4,2327.7,2281.6,2278.4,2336.8,2413.2,2484.1,2525.1,2592.7,2640.5,2649.6,2689.4,2692.1,2751.7,2760.0,2784.0,2781.9,2810.7,2834.8,2853.2
